T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE,posição
284250641,1454,1675,0,0,15.858423272
284252641,1436,1655,0,0,15.858373319
284254641,1575,1777,0,0,15.858323366
284256641,1538,1632,0,0,15.858323366
284258641,1508,1589,0,0,15.858323366
284260641,1582,1673,0,0,15.857974506
284262641,1535,1598,0,0,15.857593932
284264641,1460,1783,0,0,15.857530503
284266641,1579,1686,0,0,15.857530503
284268641,1590,1591,0,0,15.857514421
284270641,1531,1842,0,0,15.857492977
284272641,1645,1830,0,0,15.85748583
284274641,1512,1659,0,0,15.85748583
284276641,1504,1713,0,0,15.857498338
284278641,1604,1770,0,0,15.857519782
284280641,1524,1718,0,0,15.857530503
284282641,1617,1512,0,0,15.857530503
284284641,1623,1723,0,0,15.857775616
284286641,1412,1641,0,0,15.858363886
284288641,1614,1692,0,0,15.858756066
284290641,1590,1626,0,0,15.858756066
284292641,1441,1722,0,0,15.858756066
284294641,1691,1812,0,0,15.858756066
284296641,1619,1866,0,0,15.858756066
284298641,1558,1713,0,0,15.858756066
284300641,1531,1675,0,0,15.858756066
284302641,1594,1538,0,0,15.858756066
284304641,1488,1589,0,0,15.858756066
284306641,1460,1795,0,0,15.858756066
284308641,1556,1674,0,0,15.858756066
284310641,1564,1681,0,0,15.858756066
284312641,1589,1670,0,0,15.858756066
284314641,1634,1631,0,0,15.858756066
284316641,1617,1704,0,0,15.858756066
284318641,1511,1859,0,0,15.858797746
284320641,1602,1637,0,0,15.858853321
284322641,1627,1665,0,0,15.859465536
284324641,1520,1664,0,0,15.86035607
284326641,1552,1771,0,0,15.860727126
284328641,1482,1626,0,0,15.860727126
284330641,1681,1729,0,0,15.860727126
284332641,1549,1685,0,0,15.860727126
284334641,1565,1739,0,0,15.860717118
284336641,1511,1680,0,0,15.860693097
284338641,1626,1692,0,0,15.860677083
284340641,1496,1678,0,0,15.860677083
284342641,1568,1574,0,0,15.860677083
284344641,1576,1671,0,0,15.860677083
284346641,1513,1642,0,0,15.860576057
284348641,1520,1744,0,0,15.859969902
284350641,1569,1760,0,0,15.85941426
284352641,1497,1707,0,0,15.85941426
284354641,1591,1726,0,0,15.85941426
284356641,1507,1663,0,0,15.85941426
284358641,1574,1581,0,0,15.85941426
284360641,1566,1657,0,0,15.859394464
284362641,1674,1705,0,0,15.859372868
284364641,1512,1747,0,0,15.859387265
284366641,1589,1744,0,0,15.859408861
284368641,1590,1692,0,0,15.85941426
284370641,1569,1788,0,0,15.85941426
284372641,1669,1706,0,0,15.85941426
284374641,1639,1820,0,0,15.85941426
284376641,1487,1512,0,0,15.859643125
284378641,1596,1585,0,0,15.860035464
284380641,1567,1675,0,0,15.860253906
284382641,1527,1702,0,0,15.860298451
284384641,1613,1653,0,0,15.860324436
284386641,1564,1670,0,0,15.860324436
284388641,1512,1568,0,0,15.860324436
284390641,1563,1644,0,0,15.860324436
284392641,1628,1680,0,0,15.860324436
284394641,1665,1799,0,0,15.860324436
284396641,1698,1769,0,0,15.860324436
284398641,1566,1712,0,0,15.860324436
284400641,1633,1751,0,0,15.860328615
284402641,1548,1792,0,0,15.86037877
284404641,1524,1777,0,0,15.860428924
284406641,1545,1786,0,0,15.860428924
284408641,1666,1801,0,0,15.860428924
284410641,1629,1569,0,0,15.860886187
284412641,1645,1672,0,0,15.861385019
284414641,1555,1726,0,0,15.862833541
284416641,1472,1693,0,0,15.864472001
284418641,1559,1747,0,0,15.864881616
284420641,1629,1680,0,0,15.864881616
284422641,1600,1805,0,0,15.864881616
284424641,1540,1636,0,0,15.864881616
284426641,1565,1633,0,0,15.864881616
284428641,1594,1709,0,0,15.864881616
284430641,1615,1540,0,0,15.864762118
284432641,1578,1652,0,0,15.864523124
284434641,1668,1757,0,0,15.864369439
284436641,1717,1683,0,0,15.864335188
284438641,1540,1689,0,0,15.863291122
284440641,1573,1803,0,0,15.860227428
284442641,1578,1823,0,0,15.857929657
284444641,1475,1710,0,0,15.857929657
284446641,1508,1703,0,0,15.857926766
284448641,1564,1732,0,0,15.857909419
284450641,1584,1666,0,0,15.857893519
284452641,1474,1698,0,0,15.857893519
284454641,1503,1670,0,0,15.857893519
284456641,1590,1685,0,0,15.857893519
284458641,1537,1712,0,0,15.857893519
284460641,1497,1646,0,0,15.857893519
284462641,1641,1729,0,0,15.857893519
284464641,1461,1697,0,0,15.857526144
284466641,1512,1636,0,0,15.857085294
284468641,1509,1741,0,0,15.856934497
284470641,1594,1730,0,0,15.856880385
284472641,1582,1548,0,0,15.85682449
284474641,1549,1769,0,0,15.856767705
284476641,1560,1707,0,0,15.856741823
284478641,1473,1779,0,0,15.856738015
284480641,1592,1717,0,0,15.856736111
284482641,1624,1644,0,0,15.856736111
284484641,1634,1731,0,0,15.856736111
284486641,1601,1820,0,0,15.856736111
284488641,1641,1689,0,0,15.856736111
284490641,1604,1597,0,0,15.856736111
284492641,1660,1722,0,0,15.856803804
284494641,1660,1738,0,0,15.857074574
284496641,1533,1590,0,0,15.857300216
284498641,1688,1657,0,0,15.857300216
284500641,1547,1689,0,0,15.857300216
284502641,1568,1744,0,0,15.857300216
284504641,1673,1774,0,0,15.857300216
284506641,1679,1552,0,0,15.857300216
284508641,1566,1779,0,0,15.857300216
284510641,1465,1767,0,0,15.85719081
284512641,1571,1677,0,0,15.857071458
284514641,1641,1602,0,0,15.857001997
284516641,1593,1664,0,0,15.856942514
284518641,1581,1623,0,0,15.856927643
284520641,1481,1807,0,0,15.856927643
284522641,1610,1727,0,0,15.856927643
284524641,1575,1717,0,0,15.856927643
284526641,1556,1703,0,0,15.856927643
284528641,1513,1608,0,0,15.856927643
284530641,1589,1809,0,0,15.856927643
284532641,1562,1753,0,0,15.856927643
284534641,1448,1793,0,0,15.856927643
284536641,1657,1752,0,0,15.856927643
284538641,1470,1809,0,0,15.856947471
284540641,1521,1697,0,0,15.857006954
284542641,1518,1681,0,0,15.857064834
284544641,1554,1717,0,0,15.857117905
284546641,1520,1741,0,0,15.857162789
284548641,1605,1694,0,0,15.857166735
284550641,1668,1771,0,0,15.857170353
284552641,1615,1773,0,0,15.857170353
284554641,1460,1654,0,0,15.857170353
284556641,1453,1604,0,0,15.857166406
284558641,1593,1680,0,0,15.85716246
284560641,1597,1664,0,0,15.857162131
284562641,1553,1686,0,0,15.857162131
284564641,1537,1704,0,0,15.85699857
284566641,1565,1620,0,0,15.856802297
284568641,1667,1725,0,0,15.856630953
284570641,1552,1743,0,0,15.85646792
284572641,1538,1589,0,0,15.856393731
284574641,1538,1739,0,0,15.856363963
284576641,1556,1743,0,0,15.856272486
284578641,1517,1693,0,0,15.856136932
284580641,1620,1799,0,0,15.856069155
284582641,1584,1763,0,0,15.856069155
284584641,1621,1786,0,0,15.856069155
284586641,1610,1721,0,0,15.856069155
284588641,1528,1717,0,0,15.856077094
284590641,1575,1758,0,0,15.856100912
284592641,1558,1725,0,0,15.856118776
284594641,1564,1732,0,0,15.856118776
284596641,1606,1746,0,0,15.856137398
284598641,1564,1759,0,0,15.856249135
284600641,1680,1696,0,0,15.856360146
284602641,1471,1654,0,0,15.856463183
284604641,1589,1633,0,0,15.85656622
284606641,1568,1590,0,0,15.858882055
284608641,1609,1616,0,0,15.86119789
284610641,1636,1641,0,0,15.861632691
284612641,1558,1742,0,0,15.86189649
284614641,1601,1705,0,0,15.861981041
284616641,1589,1769,0,0,15.862029742
284618641,1501,1781,0,0,15.862279594
284620641,1537,1569,0,0,15.862596495
284622641,1658,1709,0,0,15.862854711
284624641,1581,1798,0,0,15.863083584
284626641,1613,1805,0,0,15.863204908
284628641,1514,1537,0,0,15.863249411
284630641,1538,1778,0,0,15.863295695
284632641,1714,1703,0,0,15.86334376
284634641,1534,1630,0,0,15.864959189
284636641,1577,1627,0,0,15.868768928
284638641,1667,1705,0,0,15.872225334
284640641,1666,1861,0,0,15.874975073
284642641,1500,1684,0,0,15.878958462
284644641,1607,1592,0,0,15.886642802
284646641,1565,1603,0,0,15.893046418
284648641,1594,1766,0,0,15.893046418
284650641,1512,1773,0,0,15.893807677
284652641,1564,1644,0,0,15.902942782
284654641,1614,1553,0,0,15.912077887
284656641,1563,1623,0,0,15.915179926
284658641,1528,1730,0,0,15.918281966
284660641,1538,1548,0,0,15.921176033
284662641,1566,1637,0,0,15.924051194
284664641,1589,1776,0,0,15.929088488
284666641,1637,1669,0,0,15.934558208
284668641,1559,1728,0,0,15.940307373
284670641,1603,1666,0,0,15.946149687
284672641,1487,1908,0,0,15.951590965
284674641,1589,1733,0,0,15.956831726
284676641,1609,1612,0,0,15.964546218
284678641,1629,1692,0,0,15.974027661
284680641,1555,1809,0,0,15.985131828
284682641,1538,1760,0,0,15.997858718
284684641,1688,1769,0,0,16.009896395
284686641,1449,1760,0,0,16.020969171
284688641,1496,1769,0,0,16.034054255
284690641,1512,1706,0,0,16.051163955
284692641,1614,1700,0,0,16.070879182
284694641,1620,1617,0,0,16.098410992
284696641,1533,1665,0,0,16.126599781
284698641,1611,1708,0,0,16.158073465
284700641,1588,1661,0,0,16.190490743
284702641,1531,1632,0,0,16.23328755
284704641,1464,1633,0,0,16.276084358
284706641,1609,1595,0,0,16.330363625
284708641,1513,1667,0,0,16.384642893
284710641,1568,1820,0,0,16.452349748
284712641,1582,1716,0,0,16.521277293
284714641,1580,1735,0,0,16.605857047
284716641,1563,1613,0,0,16.693567243
284718641,1556,1510,0,0,16.797760417
284720641,1556,1672,0,0,16.907447917
284722641,1614,1590,0,0,17.033267663
284724641,1499,1615,0,0,17.167153533
284726641,1466,1761,0,0,17.325470008
284728641,1515,1616,0,0,17.501236916
284730641,1612,1726,0,0,17.692939815
284732641,1556,1764,0,0,17.900578704
284734641,1540,1747,0,0,18.142202597
284736641,1627,1707,0,0,18.431405495
284738641,1579,1657,0,0,18.748686091
284740641,1650,1728,0,0,19.122122081
284742641,1538,1537,0,0,19.522546296
284744641,1565,1735,0,0,20.003935185
284746641,1505,1815,0,0,20.875172559
284748641,1610,1658,0,0,23.695652357
284750641,1512,1833,0,0,26.282472295
284752641,1520,1652,0,0,26.299033775
284754641,1476,1590,0,0,26.315595254
284756641,1521,1769,0,0,26.315595254
284758641,1512,1635,0,0,26.315595254
284760641,1470,1705,0,0,26.315595254
284762641,1620,1767,0,0,26.315595254
284764641,1664,1684,0,0,26.32025993
284766641,1652,1810,0,0,26.325857542
284768641,1526,1657,0,0,26.328377634
284770641,1526,1709,0,0,26.329871887
284772641,1575,1743,0,0,26.330369971
284774641,1538,1766,0,0,26.330369971
284776641,1549,1701,0,0,26.329943926
284778641,1452,1556,0,0,26.329213562
284780641,1569,1717,0,0,26.317792416
284782641,1602,1677,0,0,26.295680487
284784641,1549,1749,0,0,26.282781863
284786641,1564,1673,0,0,26.282781863
284788641,1632,1811,0,0,26.282781863
284790641,1611,1716,0,0,26.282781863
284792641,1589,1763,0,0,26.279649957
284794641,1676,1681,0,0,26.267122335
284796641,1641,1743,0,0,26.256227061
284798641,1623,1661,0,0,26.253493527
284800641,1602,1689,0,0,26.250720235
284802641,1589,1733,0,0,26.247509611
284804641,1613,1769,0,0,26.244298986
284806641,1512,1830,0,0,26.244298986
284808641,1547,1512,0,0,26.244298986
284810641,1551,1786,0,0,26.244298986
284812641,1627,1709,0,0,26.244298986
284814641,1460,1613,0,0,26.23966269
284816641,1564,1805,0,0,26.234099135
284818641,1627,1738,0,0,26.239288881
284820641,1520,1732,0,0,26.248063061
284822641,1611,1701,0,0,26.250987787
284824641,1584,1690,0,0,26.250987787
284826641,1497,1769,0,0,26.245869516
284828641,1457,1675,0,0,26.237095336
284830641,1595,1714,0,0,26.233659403
284832641,1545,1524,0,0,26.235561718
284834641,1700,1743,0,0,26.235903873
284836641,1647,1552,0,0,26.234061804
284838641,1585,1701,0,0,26.232833759
284840641,1552,1662,0,0,26.232833759
284842641,1454,1518,0,0,26.233294276
284844641,1543,1747,0,0,26.235136344
284846641,1564,1736,0,0,26.236386499
284848641,1616,1645,0,0,26.234677083
284850641,1659,1693,0,0,26.233110119
284852641,1575,1787,0,0,26.233110119
284854641,1524,1555,0,0,26.233110119
284856641,1516,1621,0,0,26.233110119
284858641,1500,1799,0,0,26.233110119
284860641,1628,1755,0,0,26.233110119
284862641,1562,1718,0,0,26.233110119
284864641,1560,1661,0,0,26.233110119
284866641,1542,1728,0,0,26.233110119
284868641,1567,1704,0,0,26.231822092
284870641,1620,1676,0,0,26.230104723
284872641,1516,1692,0,0,26.225349618
284874641,1504,1629,0,0,26.219075645
284876641,1564,1693,0,0,26.216403935
284878641,1498,1697,0,0,26.216305269
284880641,1572,1781,0,0,26.21136344
284882641,1597,1794,0,0,26.201578448
284884641,1577,1682,0,0,26.195669607
284886641,1544,1710,0,0,26.195187378
284888641,1563,1806,0,0,25.708687349
284890641,1538,1833,0,0,24.250151721
284892641,1464,1582,0,0,23.043015873
284894641,1524,1720,0,0,22.590079365
284896641,1633,1707,0,0,22.130767526
284898641,1556,1678,0,0,21.639579034
284900641,1592,1746,0,0,21.143416667
284902641,1553,1739,0,0,20.592541667
284904641,1612,1725,0,0,20.041666667
284906641,1569,1729,0,0,19.394916667
284908641,1533,1613,0,0,18.748166667
284910641,1615,1761,0,0,18.224816886
284912641,1566,1684,0,0,17.712685307
284914641,1547,1523,0,0,17.591573808
284916641,1515,1686,0,0,17.548666324
284918641,1564,1691,0,0,17.537939453
284920641,1571,1817,0,0,17.537939453
284922641,1525,1615,0,0,17.537939453
284924641,1575,1621,0,0,17.537939453
284926641,1513,1743,0,0,17.537939453
284928641,1561,1687,0,0,17.537939453
284930641,1544,1669,0,0,17.576731712
284932641,1470,1670,0,0,17.654316229
284934641,1459,1669,0,0,17.796216144
284936641,1589,1681,0,0,18.028157618
284938641,1504,1705,0,0,18.214548883
284940641,1569,1693,0,0,18.309839733
284942641,1657,1637,0,0,18.38130787
284944641,1553,1797,0,0,18.38130787
284946641,1619,1690,0,0,18.38130787
284948641,1609,1769,0,0,18.38130787
284950641,1464,1679,0,0,18.38130787
284952641,1523,1706,0,0,18.38130787
284954641,1496,1729,0,0,18.38130787
284956641,1489,1733,0,0,18.288592593
284958641,1525,1694,0,0,18.195877315
284960641,1500,1757,0,0,17.988298611
284962641,1464,1746,0,0,17.770277778
284964641,1468,1691,0,0,17.503911638
284966641,1657,1769,0,0,17.227876437
284968641,1589,1651,0,0,17.015582896
284970641,1610,1615,0,0,16.824536575
284972641,1528,1681,0,0,16.740519337
284974641,1577,1633,0,0,16.710016638
284976641,1595,1781,0,0,16.687578472
284978641,1583,1651,0,0,16.670900687
284980641,1606,1692,0,0,16.617174275
284982641,1549,1618,0,0,16.526399237
284984641,1559,1615,0,0,16.44831789
284986641,1537,1690,0,0,16.388007712
284988641,1608,1729,0,0,16.347800926
284990641,1526,1914,0,0,16.347800926
284992641,1541,1789,0,0,16.347800926
284994641,1565,1817,0,0,16.347800926
284996641,1631,1612,0,0,16.347358388
284998641,1564,1730,0,0,16.344703159
285000641,1565,1667,0,0,16.342269199
285002641,1453,1538,0,0,16.342269199
285004641,1562,1786,255,0,16.342269199
285006641,1598,1745,255,0,16.342269199
285008641,1551,1598,255,0,16.342269199
285010641,1531,1578,255,0,16.342269199
285012641,1512,1590,255,0,16.342269199
285014641,1482,1385,255,0,16.327315434
285016641,1484,1282,255,0,16.309370915
285018641,1572,1355,255,0,16.291060699
285020641,1436,1291,255,0,16.272628584
285022641,1494,1323,255,0,16.256260931
285024641,1460,1271,255,0,16.24092551
285026641,1418,1177,255,0,16.221223958
285028641,1452,1206,255,0,16.198403742
285030641,1359,1167,255,0,16.178403427
285032641,1431,1140,255,0,16.161223014
285034641,1444,1201,255,0,16.129558903
285036641,1472,1183,255,0,16.077617619
285038641,1559,1134,255,0,16.025097999
285040641,1504,1156,255,0,15.971421708
285042641,1496,1143,255,0,15.924806614
285044641,1395,1203,255,0,15.899375108
285046641,1396,1120,255,0,15.872645077
285048641,1469,1110,255,0,15.839422422
285050641,1443,985,255,0,15.806490541
285052641,1310,1037,255,0,15.776757175
285054641,1493,1043,255,0,15.74702381
285056641,1308,899,255,0,15.746369048
285058641,1398,995,255,0,15.745714286
285060641,1448,1156,255,0,15.732960069
285062641,1442,960,255,0,15.719105903
285064641,1310,919,255,0,15.69573206
285066641,1436,1057,255,0,15.670454282
285068641,1328,984,255,0,15.663484089
285070641,1454,1000,255,0,15.662616424
285072641,1308,1019,255,0,15.661722937
285074641,1371,872,255,0,15.660816539
285076641,1371,1042,255,0,15.647924891
285078641,1254,1113,255,0,15.626472352
285080641,1538,916,255,0,15.602834132
285082641,1437,975,255,0,15.577010232
285084641,1368,879,255,0,15.55966906
285086641,1308,1002,255,0,15.554203709
285088641,1464,898,255,0,15.550288501
285090641,1404,955,255,0,15.549473581
285092641,1403,1010,255,0,15.548131609
285094641,1345,886,255,0,15.545208484
285096641,1440,1033,255,0,15.541865979
285098641,1353,1047,255,0,15.536426582
285100641,1410,940,255,0,15.531440468
285102641,1371,975,255,0,15.531440468
285104641,1313,970,255,0,15.531440468
285106641,1400,926,255,0,15.531440468
285108641,1371,822,255,0,15.531440468
285110641,1268,783,255,0,15.53124738
285112641,1328,1071,255,0,15.531036739
285114641,1345,991,255,0,15.531001632
285116641,1258,1007,255,0,15.531001632
285118641,1281,1136,255,0,15.531001632
285120641,1305,906,255,0,15.531001632
285122641,1175,978,255,0,15.53211947
285124641,1243,1034,255,0,15.533796226
285126641,1183,943,255,0,15.534758185
285128641,1134,839,255,0,15.535209573
285130641,1078,1155,255,0,15.535435268
285132641,1158,1191,255,0,15.535435268
285134641,1104,1203,255,0,15.535247189
285136641,1075,1228,255,0,15.5347958
285138641,1118,1272,255,0,15.534640109
285140641,1185,1209,255,0,15.535075812
285142641,1051,1235,255,0,15.53540259
285144641,1072,1154,255,0,15.53540259
285146641,1176,1115,255,0,15.535528459
285148641,1104,1276,255,0,15.536283675
285150641,1165,1218,255,0,15.536975957
285152641,1134,1265,255,0,15.536975957
285154641,1121,1219,0,0,15.536975957
285156641,1086,1222,0,0,15.537921751
285158641,1192,1308,0,0,15.538867546
285160641,1231,1400,0,0,15.538946362
285162641,1183,1354,0,0,15.538946362
285164641,1252,1463,0,0,15.538946362
285166641,1300,1344,0,0,15.538946362
285168641,1258,1626,0,0,15.538946362
285170641,1330,1498,0,0,15.538946362
285172641,1343,1526,0,0,15.538507336
285174641,1325,1552,0,0,15.537848796
285176641,1392,1478,0,0,15.535803571
285178641,1371,1448,0,0,15.532767857
285180641,1413,1564,0,0,15.53125
285182641,1329,1352,0,0,15.53125
285184641,1498,1473,0,0,15.53125
285186641,1501,1702,0,0,15.53125
285188641,1432,1371,0,0,15.532006709
285190641,1401,1731,0,0,15.534276834
285192641,1536,1608,0,0,15.535979429
285194641,1460,1733,0,0,15.535979429
285196641,1436,1629,0,0,15.53575836
285198641,1427,1544,0,0,15.534431951
285200641,1453,1738,0,0,15.533216075
285202641,1496,1638,0,0,15.533216075
285204641,1538,1526,0,0,15.533216075
285206641,1517,1692,0,0,15.534542485
285208641,1411,1780,0,0,15.535868895
285210641,1563,1707,0,0,15.535979429
285212641,1536,1536,0,0,15.535979429
285214641,1432,1605,0,0,15.534874087
285216641,1475,1653,0,0,15.533547678
285218641,1538,1777,0,0,15.532664402
285220641,1467,1590,0,0,15.531928838
285222641,1591,1632,0,0,15.531478909
285224641,1502,1547,0,0,15.531171797
285226641,1549,1629,0,0,15.531033505
285228641,1573,1796,0,0,15.531015798
285230641,1504,1717,0,0,15.531006944
285232641,1566,1568,0,0,15.531006944
285234641,1461,1643,0,0,15.530819069
285236641,1480,1752,0,0,15.530368168
285238641,1606,1794,0,0,15.530067568
285240641,1515,1628,0,0,15.530067568
285242641,1628,1589,0,0,15.530067568
285244641,1577,1730,0,0,15.530067568
285246641,1498,1700,0,0,15.530067568
285248641,1457,1751,0,0,15.530067568
285250641,1496,1818,0,0,15.530067568
285252641,1540,1690,0,0,15.530067568
285254641,1575,1750,0,0,15.530067568
285256641,1569,1659,0,0,15.530286811
285258641,1512,1716,0,0,15.530506054
285260641,1494,1713,0,0,15.530524324
285262641,1462,1741,0,0,15.530524324
285264641,1597,1749,0,0,15.530524324
285266641,1525,1787,0,0,15.530524324
285268641,1527,1861,0,0,15.530261014
