frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
172,candidato_selecionado,OK,0.8053718828481401,24.06313131313131,215.0,286.0,1.330232558139535,37814.5,9,8,1,75.0,69.0
173,candidato_selecionado,OK,0.8050661784931029,24.03239962651727,215.0,285.0,1.3255813953488371,37688.0,7,6,1,75.0,69.0
174,candidato_selecionado,OK,0.8023818791294487,24.019165947301353,215.0,286.0,1.330232558139535,37520.5,10,9,1,75.0,69.0
175,candidato_selecionado,OK,0.8054795904500708,24.013724223539544,214.0,285.0,1.3317757009345794,37501.5,10,9,1,75.0,69.0
176,candidato_selecionado,OK,0.8024175112907295,23.98533042846768,214.0,285.0,1.3317757009345794,37471.5,9,8,1,75.0,69.0
177,candidato_selecionado,OK,0.8039646088251124,23.862435540253834,214.0,286.0,1.3364485981308412,37427.0,12,11,1,75.0,68.0
178,candidato_selecionado,OK,0.8022403253596452,23.734479884296057,216.0,284.0,1.3148148148148149,37379.5,11,10,1,75.0,68.0
179,candidato_selecionado,OK,0.7992940075346922,23.635076252723312,217.0,284.0,1.3087557603686637,37391.0,10,9,1,75.0,69.0
180,candidato_selecionado,OK,0.7868855860428423,23.45098039215686,219.0,284.0,1.2968036529680365,36415.5,12,11,1,75.0,69.0
181,candidato_selecionado,OK,0.7824815735951647,22.642002448172853,218.0,283.0,1.298165137614679,36107.5,12,11,1,75.0,70.0
182,candidato_selecionado,OK,0.7765104167999994,22.537549756744802,226.0,282.0,1.247787610619469,36081.0,11,10,1,75.0,70.0
183,candidato_selecionado,OK,0.7689366766271855,22.32516339869281,237.0,282.0,1.1898734177215189,36647.0,11,10,1,75.0,70.0
184,candidato_selecionado,OK,0.7547357759954295,22.363263824048136,248.0,282.0,1.1370967741935485,36394.0,16,15,1,75.0,70.0
185,candidato_selecionado,OK,0.7855391336315068,17.545751633986928,214.0,215.0,1.0046728971962617,30740.0,12,11,1,75.0,70.0
186,candidato_selecionado,OK,0.7724046049740936,16.016339869281044,226.0,213.0,0.9424778761061947,32809.0,9,8,1,75.0,69.0
187,candidato_selecionado,OK,0.7998947276751741,14.401960784313724,206.0,212.0,1.029126213592233,33623.0,8,7,1,75.0,68.0
188,candidato_selecionado,OK,0.7931128480389874,12.759259259259258,188.0,211.0,1.122340425531915,30684.5,9,8,1,75.0,69.0
189,candidato_selecionado,OK,0.8229164491023511,11.592884948096884,176.0,213.0,1.2102272727272727,30038.5,9,8,1,75.0,70.0
190,candidato_selecionado,OK,0.523257897662159,11.38116458704694,172.0,214.0,1.244186046511628,12965.5,10,9,1,75.0,73.0
191,candidato_selecionado,OK,0.8036081194669499,11.19019607843137,170.0,216.0,1.2705882352941176,29223.5,11,10,1,77.0,77.0
192,candidato_selecionado,OK,0.7925541843249478,10.93954248366013,174.0,220.0,1.264367816091954,30079.0,11,10,1,77.0,77.0
193,candidato_selecionado,OK,0.4873195948614722,11.909586056644878,178.0,221.0,1.2415730337078652,11749.0,14,13,1,77.0,77.0
194,candidato_selecionado,OK,0.48329861548816366,12.716775599128539,188.0,222.0,1.1808510638297873,11293.0,14,13,1,76.0,76.0
195,candidato_selecionado,OK,0.41797439334748265,10.408496732026142,163.0,218.0,1.3374233128834356,7851.0,12,11,1,75.0,75.0
196,candidato_selecionado,OK,0.43115191963718963,10.986274509803922,170.0,218.0,1.2823529411764707,8456.5,16,15,1,75.0,74.0
