frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,mm_per_px,y_top_fixed_ruler_mm,y_center_ruler_mm,y_top_raw_ruler_mm,y_top_fixed_mm_from_ruler_top,y_center_mm_from_ruler_top,z_top_fixed_mm_rel,z_center_mm_rel,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
5302,179.64625358556444,179.64625358556444,156.0,245.0,68.0,88.0,177.0,224.0,313.0,0.7979932746995602,True,hough,58.0,187.0,303.0,98.0,214.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5303,179.68013631917168,179.68013631917168,124.10687918305388,218.58731801559372,44.742821069745375,79.3640581133085,173.84449694584833,168.84970025279927,263.3301390853391,0.7749696772728534,True,contour,58.0,160.58731801559372,276.5873180155937,66.10687918305388,182.10687918305388,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5304,179.71401905277892,179.71401905277892,125.43489082475394,225.6684391145303,42.4538169547299,82.98107387002403,183.2146221598004,167.88870777948384,268.1222560692602,0.785801800041527,True,contour,58.0,167.6684391145303,283.6684391145303,67.43489082475394,183.43489082475395,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5305,179.74790178638614,179.74790178638614,124.74264291596238,234.04737138646902,39.717618113557975,85.0250248024044,194.32975327291103,164.46026102952035,273.764989500027,0.7834326645949382,True,contour,58.0,176.04737138646902,292.047371386469,66.74264291596238,182.7426429159624,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5306,179.78178451999338,179.78178451999338,126.06609975985197,249.79390575174205,39.87755654290302,86.18854321694894,209.91634920883902,165.943656302755,289.67146229464504,0.7915931177687796,True,contour,58.0,191.79390575174205,307.79390575174205,68.06609975985197,184.06609975985197,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5307,179.81566725360062,179.81566725360062,127.33321781987601,267.806129914135,43.14033280551233,84.19288501436368,224.66579710862266,170.47355062538833,310.94646271964734,0.715850455355038,True,contour,58.0,209.806129914135,325.806129914135,69.33321781987601,185.333217819876,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5308,179.84954998720787,179.84954998720787,126.33092271176382,282.7752558967512,40.93946144896586,85.39146126279796,241.83579444778536,167.2703841607297,323.7147173457171,0.6473440595676369,True,contour,58.0,224.77525589675122,340.7752558967512,68.33092271176382,184.33092271176383,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5309,179.88343272081508,179.88343272081508,127.16072489601902,295.3214993067934,37.01549699385157,90.14522790216745,258.3060023129418,164.1762218898706,332.33699630064496,0.5538475101285142,True,contour,58.0,237.32149930679338,353.3214993067934,69.16072489601902,185.16072489601902,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5310,179.91731545442232,179.91731545442232,138.39050942079552,305.1833449639451,37.81044842221242,100.58006099858311,267.3728965417327,176.20095784300793,342.9937933861575,0.5551762094893848,True,contour,58.0,247.1833449639451,363.1833449639451,80.39050942079552,196.39050942079552,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5311,179.95119818802957,179.95119818802957,153.89033489501995,313.33988374110703,38.02135924021054,115.8689756548094,275.3185245008965,191.9116941352305,351.36124298131756,0.5642120457673206,True,contour,58.0,255.33988374110703,371.33988374110703,95.89033489501995,211.89033489501995,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5312,179.9850809216368,179.9850809216368,140.0,317.0,64.0,76.0,253.0,204.0,381.0,0.572187725822082,True,hough,58.0,259.0,375.0,82.0,198.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5313,180.01896365524402,180.01896365524402,134.0,313.0,64.0,70.0,249.0,198.0,377.0,0.5815292353193688,True,hough,58.0,255.0,371.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5314,180.05284638885126,180.05284638885126,173.0,289.0,63.0,110.0,226.0,236.0,352.0,0.6006402611718804,True,hough,58.0,231.0,347.0,115.0,231.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5315,180.0867291224585,180.0867291224585,146.55797189981675,305.3810629199756,39.538486645130945,107.0194852546858,265.84257627484465,186.0964585449477,344.91954956510654,0.5903863578822135,True,contour,58.0,247.3810629199756,363.3810629199756,88.55797189981675,204.55797189981675,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5316,180.12061185606575,180.12061185606575,141.15688242180966,305.3097507944472,39.72849078439879,101.42839163741087,265.5812600100484,180.88537320620844,345.038241578846,0.5788512276504514,True,contour,58.0,247.3097507944472,363.3097507944472,83.15688242180966,199.15688242180966,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5317,180.15449458967296,180.15449458967296,117.0,311.0,66.0,51.0,245.0,183.0,377.0,0.6537730082994795,True,hough,58.0,253.0,369.0,59.0,175.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5318,180.1883773232802,180.1883773232802,159.0,273.0,56.0,103.0,217.0,215.0,329.0,0.6876054994498425,True,hough,58.0,215.0,331.0,101.0,217.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5319,180.22226005688745,180.22226005688745,148.0,281.0,71.0,77.0,210.0,219.0,352.0,0.600669354462894,True,hough,58.0,223.0,339.0,90.0,206.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5320,180.2561427904947,180.2561427904947,138.1914584159725,300.5382343867072,38.76932047048214,99.42213794549036,261.7689139162251,176.96077888645465,339.3075548571893,0.5763610653588347,True,contour,58.0,242.5382343867072,358.5382343867072,80.1914584159725,196.1914584159725,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5321,180.2900255241019,180.2900255241019,117.0,304.0,67.0,50.0,237.0,184.0,371.0,0.6669352413658277,True,hough,58.0,246.0,362.0,59.0,175.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5322,180.32390825770915,180.32390825770915,104.0,309.0,60.0,44.0,249.0,164.0,369.0,0.7190329429434403,True,hough,58.0,251.0,367.0,46.0,162.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5323,180.3577909913164,180.3577909913164,144.068038585209,304.6433011789925,39.034915304587706,105.03312328062128,265.6083858744048,183.1029538897967,343.6782164835802,0.5785129522798682,True,contour,58.0,246.6433011789925,362.6433011789925,86.068038585209,202.068038585209,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5324,180.39167372492363,180.39167372492363,116.0,316.0,59.0,57.0,257.0,175.0,375.0,0.6810157849531779,True,hough,58.0,258.0,374.0,58.0,174.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5325,180.42555645853085,180.42555645853085,116.0,317.0,58.0,58.0,259.0,174.0,375.0,0.6784544940673383,True,hough,58.0,259.0,375.0,58.0,174.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5326,180.4594391921381,180.4594391921381,130.0,315.0,68.0,62.0,247.0,198.0,383.0,0.5714023560846133,True,hough,58.0,257.0,373.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5327,180.49332192574533,180.49332192574533,158.69560878243513,315.3465069860279,36.38333191311065,122.31227686932448,278.96317507291724,195.07894069554578,351.7298388991386,0.5336669924368573,True,contour,58.0,257.3465069860279,373.3465069860279,100.69560878243513,216.69560878243513,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5328,180.52720465935258,180.52720465935258,134.0,314.0,64.0,70.0,250.0,198.0,378.0,0.5814573115448018,True,hough,58.0,256.0,372.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5329,180.56108739295982,180.56108739295982,131.0,316.0,63.0,68.0,253.0,194.0,379.0,0.5866976782365141,True,hough,58.0,258.0,374.0,73.0,189.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5330,180.59497012656703,180.59497012656703,129.0,316.0,62.0,67.0,254.0,191.0,378.0,0.5937609796952799,True,hough,58.0,258.0,374.0,71.0,187.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5331,180.62885286017428,180.62885286017428,176.0,299.0,59.0,117.0,240.0,235.0,358.0,0.6113274994401272,True,hough,58.0,241.0,357.0,118.0,234.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5332,180.66273559378152,180.66273559378152,132.0,313.0,66.0,66.0,247.0,198.0,379.0,0.5666739003538073,True,hough,58.0,255.0,371.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5333,180.69661832738876,180.69661832738876,178.0,298.0,60.0,118.0,238.0,238.0,358.0,0.6052738415971706,True,hough,58.0,240.0,356.0,120.0,236.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5334,180.73050106099598,180.73050106099598,179.0,297.0,59.0,120.0,238.0,238.0,356.0,0.6128321471619484,True,hough,58.0,239.0,355.0,121.0,237.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5335,180.76438379460322,180.76438379460322,178.0,301.0,62.0,116.0,239.0,240.0,363.0,0.5880598034035212,True,hough,58.0,243.0,359.0,120.0,236.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5336,180.79826652821046,180.79826652821046,182.0,299.0,58.0,124.0,241.0,240.0,357.0,0.6179690922244946,True,hough,58.0,241.0,357.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5337,180.8321492618177,180.8321492618177,132.0,314.0,64.0,68.0,250.0,196.0,378.0,0.5753882680011415,True,hough,58.0,256.0,372.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5338,180.86603199542492,180.86603199542492,130.0,316.0,62.0,68.0,254.0,192.0,378.0,0.5894067025810679,True,hough,58.0,258.0,374.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5339,180.89991472903216,180.89991472903216,179.0,301.0,55.0,124.0,246.0,234.0,356.0,0.6433608583080044,True,hough,58.0,243.0,359.0,121.0,237.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5340,180.9337974626394,180.9337974626394,180.0,302.0,56.0,124.0,246.0,236.0,358.0,0.6373656295049117,True,hough,58.0,244.0,360.0,122.0,238.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5341,180.96768019624665,180.96768019624665,128.0,315.0,62.0,66.0,253.0,190.0,377.0,0.6002334009330728,True,hough,58.0,257.0,373.0,70.0,186.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5342,181.00156292985386,181.00156292985386,128.0,320.0,66.0,62.0,254.0,194.0,386.0,0.565230573516746,True,hough,58.0,262.0,378.0,70.0,186.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5343,181.0354456634611,181.0354456634611,126.0,315.0,62.0,64.0,253.0,188.0,377.0,0.6056916068503787,True,hough,58.0,257.0,373.0,68.0,184.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5344,181.06932839706835,181.06932839706835,128.0,316.0,63.0,65.0,253.0,191.0,379.0,0.5959086211859255,True,hough,58.0,258.0,374.0,70.0,186.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5345,181.1032111306756,181.1032111306756,180.0,301.0,57.0,123.0,244.0,237.0,358.0,0.6317071343415132,True,hough,58.0,243.0,359.0,122.0,238.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5346,181.1370938642828,181.1370938642828,125.0,315.0,60.0,65.0,255.0,185.0,375.0,0.6220780336876839,True,hough,58.0,257.0,373.0,67.0,183.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5347,181.17097659789005,181.17097659789005,130.0,316.0,64.0,66.0,252.0,194.0,380.0,0.5849280050427721,True,hough,58.0,258.0,374.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5348,181.2048593314973,181.2048593314973,184.0,313.0,63.0,121.0,250.0,247.0,376.0,0.5747416923570583,True,hough,58.0,255.0,371.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5349,181.23874206510453,181.23874206510453,185.0,313.0,63.0,122.0,250.0,248.0,376.0,0.5738557435424565,True,hough,58.0,255.0,371.0,127.0,243.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5350,181.27262479871175,181.27262479871175,154.0,301.0,60.0,94.0,241.0,214.0,361.0,0.5996446176779989,True,hough,58.0,243.0,359.0,96.0,212.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5351,181.306507532319,181.306507532319,136.0,319.0,68.0,68.0,251.0,204.0,387.0,0.5393534327924423,True,hough,58.0,261.0,377.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5352,181.34039026592623,181.34039026592623,137.0,320.0,70.0,67.0,250.0,207.0,390.0,0.5230394228316215,True,hough,58.0,262.0,378.0,79.0,195.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5353,181.37427299953347,181.37427299953347,155.0,299.0,60.0,95.0,239.0,215.0,359.0,0.5997216165438044,True,hough,58.0,241.0,357.0,97.0,213.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5354,181.4081557331407,181.4081557331407,182.0,314.0,63.0,119.0,251.0,245.0,377.0,0.5680982345242342,True,hough,58.0,256.0,372.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5355,181.44203846674793,181.44203846674793,130.0,315.0,63.0,67.0,252.0,193.0,378.0,0.5862661202844968,True,hough,58.0,257.0,373.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5356,181.47592120035517,181.47592120035517,153.0,299.0,62.0,91.0,237.0,215.0,361.0,0.5848642338233965,True,hough,58.0,241.0,357.0,95.0,211.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5357,181.50980393396242,181.50980393396242,184.0,313.0,63.0,121.0,250.0,247.0,376.0,0.5712652818378197,True,hough,58.0,255.0,371.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5358,181.54368666756966,181.54368666756966,192.0,307.0,70.0,122.0,237.0,262.0,377.0,0.5140146700501342,True,hough,58.0,249.0,365.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5359,181.57756940117687,181.57756940117687,154.0,299.0,60.0,94.0,239.0,214.0,359.0,0.6005223027054158,True,hough,58.0,241.0,357.0,96.0,212.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5360,181.61145213478412,181.61145213478412,174.0,301.0,59.0,115.0,242.0,233.0,360.0,0.6126281383615072,True,hough,58.0,243.0,359.0,116.0,232.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5361,181.64533486839136,181.64533486839136,190.0,309.0,67.0,123.0,242.0,257.0,376.0,0.5403048230150155,True,hough,58.0,251.0,367.0,132.0,248.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5362,181.6792176019986,181.6792176019986,180.0,301.0,55.0,125.0,246.0,235.0,356.0,0.6443633188574875,True,hough,58.0,243.0,359.0,122.0,238.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5363,181.71310033560582,181.71310033560582,184.0,313.0,63.0,121.0,250.0,247.0,376.0,0.5699688681065036,True,hough,58.0,255.0,371.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5364,181.74698306921306,181.74698306921306,180.0,297.0,53.0,127.0,244.0,233.0,350.0,0.6595355409536228,True,hough,58.0,239.0,355.0,122.0,238.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5365,181.7808658028203,181.7808658028203,184.0,314.0,64.0,120.0,250.0,248.0,378.0,0.5615505471974228,True,hough,58.0,256.0,372.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5366,181.81474853642754,181.81474853642754,130.0,314.0,63.0,67.0,251.0,193.0,377.0,0.5859219713826651,True,hough,58.0,256.0,372.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5367,181.84863127003476,181.84863127003476,182.0,310.0,66.0,116.0,244.0,248.0,376.0,0.5505918820495207,True,hough,58.0,252.0,368.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5368,181.882514003642,181.882514003642,182.0,310.0,66.0,116.0,244.0,248.0,376.0,0.5506772334576917,True,hough,58.0,252.0,368.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5369,181.91639673724924,181.91639673724924,192.0,307.0,70.0,122.0,237.0,262.0,377.0,0.5128525118608975,True,hough,58.0,249.0,365.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5370,181.9502794708565,181.9502794708565,179.0,296.0,53.0,126.0,243.0,232.0,349.0,0.6596797534234897,True,hough,58.0,238.0,354.0,121.0,237.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5371,181.9841622044637,181.9841622044637,132.0,319.0,67.0,65.0,252.0,199.0,386.0,0.5498761931675673,True,hough,58.0,261.0,377.0,74.0,190.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5372,182.01804493807094,182.01804493807094,131.0,315.0,63.0,68.0,252.0,194.0,378.0,0.5846017288393297,True,hough,58.0,257.0,373.0,73.0,189.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5373,182.0519276716782,182.0519276716782,134.0,319.0,67.0,67.0,252.0,201.0,386.0,0.5486114207553694,True,hough,58.0,261.0,377.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5374,182.08581040528543,182.08581040528543,130.0,315.0,63.0,67.0,252.0,193.0,378.0,0.5859183499228389,True,hough,58.0,257.0,373.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5375,182.11969313889264,182.11969313889264,134.0,319.0,67.0,67.0,252.0,201.0,386.0,0.5487587146974613,True,hough,58.0,261.0,377.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5376,182.15357587249989,182.15357587249989,183.0,313.0,64.0,119.0,249.0,247.0,377.0,0.5629216049957853,True,hough,58.0,255.0,371.0,125.0,241.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5377,182.18745860610713,182.18745860610713,129.0,315.0,62.0,67.0,253.0,191.0,377.0,0.5941839277485581,True,hough,58.0,257.0,373.0,71.0,187.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5378,182.22134133971437,182.22134133971437,182.0,308.0,59.0,123.0,249.0,241.0,367.0,0.6079748668540588,True,hough,58.0,250.0,366.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5379,182.25522407332159,182.25522407332159,182.0,308.0,59.0,123.0,249.0,241.0,367.0,0.6080342918427843,True,hough,58.0,250.0,366.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5380,182.28910680692883,182.28910680692883,182.0,308.0,59.0,123.0,249.0,241.0,367.0,0.6078672936772576,True,hough,58.0,250.0,366.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5381,182.32298954053607,182.32298954053607,134.0,319.0,67.0,67.0,252.0,201.0,386.0,0.54865623957823,True,hough,58.0,261.0,377.0,76.0,192.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5382,182.3568722741433,182.3568722741433,130.0,315.0,63.0,67.0,252.0,193.0,378.0,0.5859554895679044,True,hough,58.0,257.0,373.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5383,182.39075500775053,182.39075500775053,182.0,308.0,59.0,123.0,249.0,241.0,367.0,0.6081084119334119,True,hough,58.0,250.0,366.0,124.0,240.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5384,182.42463774135777,182.42463774135777,130.0,315.0,63.0,67.0,252.0,193.0,378.0,0.5862537777983174,True,hough,58.0,257.0,373.0,72.0,188.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5385,182.458520474965,182.458520474965,184.0,313.0,63.0,121.0,250.0,247.0,376.0,0.570643526390278,True,hough,58.0,255.0,371.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5386,182.49240320857226,182.49240320857226,184.0,314.0,64.0,120.0,250.0,248.0,378.0,0.5620259836180037,True,hough,58.0,256.0,372.0,126.0,242.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5387,182.5262859421795,182.5262859421795,131.0,316.0,64.0,67.0,252.0,195.0,380.0,0.576997690459925,True,hough,58.0,258.0,374.0,73.0,189.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5388,182.5601686757867,182.5601686757867,178.0,297.0,54.0,124.0,243.0,232.0,351.0,0.6524652751343145,True,hough,58.0,239.0,355.0,120.0,236.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5389,182.59405140939396,182.59405140939396,178.0,297.0,54.0,124.0,243.0,232.0,351.0,0.652489908224292,True,hough,58.0,239.0,355.0,120.0,236.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
5390,182.6279341430012,182.6279341430012,178.0,297.0,54.0,124.0,243.0,232.0,351.0,0.6524952175650869,True,hough,58.0,239.0,355.0,120.0,236.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
